"bdgt_id","dma1_name","dma2_name","chan1_name","client_id","chan1_id","dma2_id","dma1_id","sp_min_h","percent_max","sp_max_h"
"79_74_350","Low Stores Low Loyalty","CHARLOTTESVILLE","Tab Sunday",11,79,74,350,NULL,NULL,NULL
"79_75_350","Low Stores Low Loyalty","CHATTANOOGA-TN","Tab Sunday",11,79,75,350,NULL,NULL,NULL
"79_76_350","Low Stores Low Loyalty","CHEYENNE- WY","Tab Sunday",11,79,76,350,NULL,NULL,NULL
"79_77_354","High Stores High Loyalty","CHICAGO-IL","Tab Sunday",11,79,77,354,NULL,NULL,NULL
"79_78_352","Medium Stores High Loyalty","CHICO/REDDING-CA","Tab Sunday",11,79,78,352,NULL,NULL,NULL
"79_79_352","Medium Stores High Loyalty","CINCINNATI-OH","Tab Sunday",11,79,79,352,NULL,NULL,NULL
"79_80_351","Low Stores Medium Loyalty","CLARKSBURG-WV","Tab Sunday",11,79,80,351,NULL,NULL,NULL
"79_81_352","Medium Stores High Loyalty","CLEVELAND-OH","Tab Sunday",11,79,81,352,NULL,NULL,NULL
"79_82_352","Medium Stores High Loyalty","COLORADO SPRNGS-CO","Tab Sunday",11,79,82,352,NULL,NULL,NULL
"79_83_352","Medium Stores High Loyalty","COLMBA/JEFFRSON-MO","Tab Sunday",11,79,83,352,NULL,NULL,NULL
"79_84_352","Medium Stores High Loyalty","COLUMBIA-SC","Tab Sunday",11,79,84,352,NULL,NULL,NULL
"79_85_350","Low Stores Low Loyalty","COLMBS/TPLO/WPT-MS","Tab Sunday",11,79,85,350,NULL,NULL,NULL
"79_86_350","Low Stores Low Loyalty","COLUMBUS-GA","Tab Sunday",11,79,86,350,NULL,NULL,NULL
"79_87_352","Medium Stores High Loyalty","COLUMBUS-OH","Tab Sunday",11,79,87,352,NULL,NULL,NULL
"79_88_352","Medium Stores High Loyalty","CORPUS CHRISTI-TX","Tab Sunday",11,79,88,352,NULL,NULL,NULL
"79_89_353","Medium Stores Low Loyalty","DALLAS-TX","Tab Sunday",11,79,89,353,NULL,NULL,NULL
"79_90_351","Low Stores Medium Loyalty","DAVENPORT-IA","Tab Sunday",11,79,90,351,NULL,NULL,NULL
"79_91_352","Medium Stores High Loyalty","DAYTON-OH","Tab Sunday",11,79,91,352,NULL,NULL,NULL
"79_92_352","Medium Stores High Loyalty","DENVER-CO","Tab Sunday",11,79,92,352,NULL,NULL,NULL
"79_93_353","Medium Stores Low Loyalty","DES MOINES-IA","Tab Sunday",11,79,93,353,NULL,NULL,NULL
"79_94_352","Medium Stores High Loyalty","DETROIT-MI","Tab Sunday",11,79,94,352,NULL,NULL,NULL
"79_95_350","Low Stores Low Loyalty","DOTHAN-AL","Tab Sunday",11,79,95,350,NULL,NULL,NULL
"79_96_352","Medium Stores High Loyalty","DULUTH-MN","Tab Sunday",11,79,96,352,NULL,NULL,NULL
"79_97_353","Medium Stores Low Loyalty","EL PASO-TX","Tab Sunday",11,79,97,353,NULL,NULL,NULL
"79_98_351","Low Stores Medium Loyalty","ELMIRA-NY","Tab Sunday",11,79,98,351,NULL,NULL,NULL
"79_99_352","Medium Stores High Loyalty","ERIE-PA","Tab Sunday",11,79,99,352,NULL,NULL,NULL
"80_100_350","Low Stores Low Loyalty","EUGENE-OR","Tab Weekend",11,80,100,350,NULL,NULL,NULL
"80_101_350","Low Stores Low Loyalty","EUREKA-CA","Tab Weekend",11,80,101,350,NULL,NULL,NULL
"80_102_351","Low Stores Medium Loyalty","EVANSVILLE-IN","Tab Weekend",11,80,102,351,NULL,NULL,NULL
"80_103_352","Medium Stores High Loyalty","FARGO-ND","Tab Weekend",11,80,103,352,NULL,NULL,NULL
"80_104_353","Medium Stores Low Loyalty","FAYETTEVL/FT.SM-AR","Tab Weekend",11,80,104,353,NULL,NULL,NULL
"80_105_265","Other","FLAGSTAFF-AZ","Tab Weekend",11,80,105,265,NULL,NULL,NULL
"80_106_351","Low Stores Medium Loyalty","FLNT/SGNW-BYCT-MI","Tab Weekend",11,80,106,351,NULL,NULL,NULL
"80_107_353","Medium Stores Low Loyalty","FLORNCE/MRTL BE-SC","Tab Weekend",11,80,107,353,NULL,NULL,NULL
"80_108_351","Low Stores Medium Loyalty","FORT MYRS/NAPLS-FL","Tab Weekend",11,80,108,351,NULL,NULL,NULL
"80_109_352","Medium Stores High Loyalty","FORT WAYNE-IN","Tab Weekend",11,80,109,352,NULL,NULL,NULL
"80_110_353","Medium Stores Low Loyalty","FRESNO/VISALIA-CA","Tab Weekend",11,80,110,353,NULL,NULL,NULL
"80_111_350","Low Stores Low Loyalty","GAINESVILLE-FL","Tab Weekend",11,80,111,350,NULL,NULL,NULL
"80_112_352","Medium Stores High Loyalty","GRD JCT/MNTS-CO","Tab Weekend",11,80,112,352,NULL,NULL,NULL
"80_113_352","Medium Stores High Loyalty","GRD RPD KMZ-MI","Tab Weekend",11,80,113,352,NULL,NULL,NULL
"80_114_352","Medium Stores High Loyalty","GREENBAY/APLTN-WI","Tab Weekend",11,80,114,352,NULL,NULL,NULL
"80_115_351","Low Stores Medium Loyalty","GREENSBORO-NC","Tab Weekend",11,80,115,351,NULL,NULL,NULL
"80_116_350","Low Stores Low Loyalty","GREENVILLE-NC","Tab Weekend",11,80,116,350,NULL,NULL,NULL
"80_117_351","Low Stores Medium Loyalty","GREENVILLE-SC","Tab Weekend",11,80,117,351,NULL,NULL,NULL
"80_118_352","Medium Stores High Loyalty","HBG/LANCAST-PA","Tab Weekend",11,80,118,352,NULL,NULL,NULL
"80_119_351","Low Stores Medium Loyalty","HARRISONBURG-VA","Tab Weekend",11,80,119,351,NULL,NULL,NULL
"80_120_350","Low Stores Low Loyalty","HATTSBURG/LAURL-MS","Tab Weekend",11,80,120,350,NULL,NULL,NULL
"80_121_353","Medium Stores Low Loyalty","HOUSTON-TX","Tab Weekend",11,80,121,353,NULL,NULL,NULL
"80_122_351","Low Stores Medium Loyalty","HUNTSVILLE-AL","Tab Weekend",11,80,122,351,NULL,NULL,NULL
"80_123_353","Medium Stores Low Loyalty","IDHO FLS/POCTLO-ID","Tab Weekend",11,80,123,353,NULL,NULL,NULL
"80_124_352","Medium Stores High Loyalty","INDIANAPOLIS-IN","Tab Weekend",11,80,124,352,NULL,NULL,NULL
"80_125_350","Low Stores Low Loyalty","JACKSON-MS","Tab Weekend",11,80,125,350,NULL,NULL,NULL
"80_126_350","Low Stores Low Loyalty","JACKSON-TN","Tab Weekend",11,80,126,350,NULL,NULL,NULL
"80_127_352","Medium Stores High Loyalty","JACKSONVILLE-FL","Tab Weekend",11,80,127,352,NULL,NULL,NULL
"80_128_351","Low Stores Medium Loyalty","JOHNSTOWN/ALTNA-PA","Tab Weekend",11,80,128,351,NULL,NULL,NULL
"80_129_350","Low Stores Low Loyalty","JONESBORO-AR","Tab Weekend",11,80,129,350,NULL,NULL,NULL
"80_130_352","Medium Stores High Loyalty","JOPLIN/PTSBURG-MO","Tab Weekend",11,80,130,352,NULL,NULL,NULL
"80_131_353","Medium Stores Low Loyalty","KANSAS CT-KS / MO","Tab Weekend",11,80,131,353,NULL,NULL,NULL
"80_132_351","Low Stores Medium Loyalty","KNOXVILLE-TN","Tab Weekend",11,80,132,351,NULL,NULL,NULL
"80_133_352","Medium Stores High Loyalty","LA CRSE/EAU CL-WI","Tab Weekend",11,80,133,352,NULL,NULL,NULL
"80_134_352","Medium Stores High Loyalty","LAFAYETTE-IN","Tab Weekend",11,80,134,352,NULL,NULL,NULL
"80_135_350","Low Stores Low Loyalty","LAFAYETTE-LA","Tab Weekend",11,80,135,350,NULL,NULL,NULL
"80_136_350","Low Stores Low Loyalty","LAKE CHARLES-LA","Tab Weekend",11,80,136,350,NULL,NULL,NULL
"80_137_352","Medium Stores High Loyalty","LANSING/JACKSON-MI","Tab Weekend",11,80,137,352,NULL,NULL,NULL
"80_138_353","Medium Stores Low Loyalty","LAREDO-TX","Tab Weekend",11,80,138,353,NULL,NULL,NULL
"80_139_353","Medium Stores Low Loyalty","LAS VEGAS-NV","Tab Weekend",11,80,139,353,NULL,NULL,NULL
"80_140_353","Medium Stores Low Loyalty","LEXINGTON-KY","Tab Weekend",11,80,140,353,NULL,NULL,NULL
"80_141_351","Low Stores Medium Loyalty","LIMA-OH","Tab Weekend",11,80,141,351,NULL,NULL,NULL
"80_142_352","Medium Stores High Loyalty","LINCOLN-NE","Tab Weekend",11,80,142,352,NULL,NULL,NULL
"80_143_350","Low Stores Low Loyalty","LITTLE ROCK-AR","Tab Weekend",11,80,143,350,NULL,NULL,NULL
"80_144_354","High Stores High Loyalty","LOS ANGELES-CA","Tab Weekend",11,80,144,354,NULL,NULL,NULL
"80_145_352","Medium Stores High Loyalty","LOUISVILLE-KY","Tab Weekend",11,80,145,352,NULL,NULL,NULL
"80_146_352","Medium Stores High Loyalty","LUBBOCK-TX","Tab Weekend",11,80,146,352,NULL,NULL,NULL
"80_147_350","Low Stores Low Loyalty","MACON-GA","Tab Weekend",11,80,147,350,NULL,NULL,NULL
"80_148_352","Medium Stores High Loyalty","MADISON-WI","Tab Weekend",11,80,148,352,NULL,NULL,NULL
"80_149_352","Medium Stores High Loyalty","MANKATO-MN","Tab Weekend",11,80,149,352,NULL,NULL,NULL
"80_150_351","Low Stores Medium Loyalty","MARQUETTE-MI","Tab Weekend",11,80,150,351,NULL,NULL,NULL
"80_151_353","Medium Stores Low Loyalty","MCALLEN-TX","Tab Weekend",11,80,151,353,NULL,NULL,NULL
"80_152_351","Low Stores Medium Loyalty","MDFRD/KLMATH FA-OR","Tab Weekend",11,80,152,351,NULL,NULL,NULL
"80_153_350","Low Stores Low Loyalty","MEMPHIS-TN","Tab Weekend",11,80,153,350,NULL,NULL,NULL
"80_154_353","Medium Stores Low Loyalty","MIAMI/FT. LDRDA-FL","Tab Weekend",11,80,154,353,NULL,NULL,NULL
"80_155_353","Medium Stores Low Loyalty","MIDLAND-TX","Tab Weekend",11,80,155,353,NULL,NULL,NULL
"80_156_352","Medium Stores High Loyalty","MILWAUKEE-WI","Tab Weekend",11,80,156,352,NULL,NULL,NULL
"80_157_352","Medium Stores High Loyalty","MINNEAPOLIS-MN","Tab Weekend",11,80,157,352,NULL,NULL,NULL
"80_158_352","Medium Stores High Loyalty","MINOT/BISMARCK-ND","Tab Weekend",11,80,158,352,NULL,NULL,NULL
"80_159_350","Low Stores Low Loyalty","MBLE/PNSCOLA-AL/FL","Tab Weekend",11,80,159,350,NULL,NULL,NULL
"80_160_350","Low Stores Low Loyalty","MONROE/EL DORDO-LA","Tab Weekend",11,80,160,350,NULL,NULL,NULL
"80_161_350","Low Stores Low Loyalty","MONTEREY/SALINA-CA","Tab Weekend",11,80,161,350,NULL,NULL,NULL
"80_162_350","Low Stores Low Loyalty","MONTGOMERY-AL","Tab Weekend",11,80,162,350,NULL,NULL,NULL
"80_163_353","Medium Stores Low Loyalty","NASHVILLE-TN","Tab Weekend",11,80,163,353,NULL,NULL,NULL
"80_164_352","Medium Stores High Loyalty","NEW HAVEN/HARTD-CT","Tab Weekend",11,80,164,352,NULL,NULL,NULL
"80_165_350","Low Stores Low Loyalty","NEW ORLEANS-LA","Tab Weekend",11,80,165,350,NULL,NULL,NULL
"80_166_352","Medium Stores High Loyalty","NORFOLK-VA","Tab Weekend",11,80,166,352,NULL,NULL,NULL
"80_167_353","Medium Stores Low Loyalty","OKLAHOMA CITY-OK","Tab Weekend",11,80,167,353,NULL,NULL,NULL
"80_168_353","Medium Stores Low Loyalty","OMAHA-NE","Tab Weekend",11,80,168,353,NULL,NULL,NULL
"80_169_353","Medium Stores Low Loyalty","ORLNDO/DYTNA/MB-FL","Tab Weekend",11,80,169,353,NULL,NULL,NULL
"80_170_351","Low Stores Medium Loyalty","PADUCAH-KY","Tab Weekend",11,80,170,351,NULL,NULL,NULL
"80_171_353","Medium Stores Low Loyalty","PALM SPRINGS-CA","Tab Weekend",11,80,171,353,NULL,NULL,NULL
"80_172_351","Low Stores Medium Loyalty","PANAMA CITY-FL","Tab Weekend",11,80,172,351,NULL,NULL,NULL
"80_173_351","Low Stores Medium Loyalty","PARKERSBURG-WV","Tab Weekend",11,80,173,351,NULL,NULL,NULL
"80_174_352","Medium Stores High Loyalty","PEORIA/BLMNGTN-IL","Tab Weekend",11,80,174,352,NULL,NULL,NULL
"80_175_352","Medium Stores High Loyalty","PHILADELPHIA-PA","Tab Weekend",11,80,175,352,NULL,NULL,NULL
"80_176_353","Medium Stores Low Loyalty","PHOENIX-AZ","Tab Weekend",11,80,176,353,NULL,NULL,NULL
"80_177_352","Medium Stores High Loyalty","PITTSBURGH-PA","Tab Weekend",11,80,177,352,NULL,NULL,NULL
"80_178_351","Low Stores Medium Loyalty","PORTLAND-ME","Tab Weekend",11,80,178,351,NULL,NULL,NULL
"80_179_353","Medium Stores Low Loyalty","PORTLAND-OR","Tab Weekend",11,80,179,353,NULL,NULL,NULL
"80_180_352","Medium Stores High Loyalty","PROVIDENCE-RI","Tab Weekend",11,80,180,352,NULL,NULL,NULL
"80_181_351","Low Stores Medium Loyalty","QUINCY-IL","Tab Weekend",11,80,181,351,NULL,NULL,NULL
"80_182_353","Medium Stores Low Loyalty","RALEIGH-NC","Tab Weekend",11,80,182,353,NULL,NULL,NULL
"80_183_352","Medium Stores High Loyalty","RAPID CITY-SD","Tab Weekend",11,80,183,352,NULL,NULL,NULL
"80_184_352","Medium Stores High Loyalty","RENO-NV","Tab Weekend",11,80,184,352,NULL,NULL,NULL
"80_185_352","Medium Stores High Loyalty","RICHMOND-VA","Tab Weekend",11,80,185,352,NULL,NULL,NULL
"80_186_351","Low Stores Medium Loyalty","ROANOKE/LYCHBRG-VA","Tab Weekend",11,80,186,351,NULL,NULL,NULL
"80_187_352","Medium Stores High Loyalty","ROCHESTER-MN","Tab Weekend",11,80,187,352,NULL,NULL,NULL
"80_188_351","Low Stores Medium Loyalty","ROCHESTER-NY","Tab Weekend",11,80,188,351,NULL,NULL,NULL
"80_189_352","Medium Stores High Loyalty","ROCKFORD-IL","Tab Weekend",11,80,189,352,NULL,NULL,NULL
"80_190_353","Medium Stores Low Loyalty","SACRAMENTO-CA","Tab Weekend",11,80,190,353,NULL,NULL,NULL
"80_191_351","Low Stores Medium Loyalty","SALISBURY-MD","Tab Weekend",11,80,191,351,NULL,NULL,NULL
"80_192_353","Medium Stores Low Loyalty","SALT LAKE CITY-UT","Tab Weekend",11,80,192,353,NULL,NULL,NULL
"80_193_353","Medium Stores Low Loyalty","SAN ANTONIO-TX","Tab Weekend",11,80,193,353,NULL,NULL,NULL
"80_194_353","Medium Stores Low Loyalty","SAN DIEGO-CA","Tab Weekend",11,80,194,353,NULL,NULL,NULL
"80_195_353","Medium Stores Low Loyalty","SAN FRANCISCO-CA","Tab Weekend",11,80,195,353,NULL,NULL,NULL
"80_196_352","Medium Stores High Loyalty","SANTA BARBARA-CA","Tab Weekend",11,80,196,352,NULL,NULL,NULL
"80_197_353","Medium Stores Low Loyalty","SEATTLE-WA","Tab Weekend",11,80,197,353,NULL,NULL,NULL
"80_198_350","Low Stores Low Loyalty","SHERMAN/ADA-TX","Tab Weekend",11,80,198,350,NULL,NULL,NULL
"80_199_350","Low Stores Low Loyalty","SHREVEPORT-LA","Tab Weekend",11,80,199,350,NULL,NULL,NULL
"80_200_352","Medium Stores High Loyalty","SIOUX CITY-IA","Tab Weekend",11,80,200,352,NULL,NULL,NULL
"80_201_352","Medium Stores High Loyalty","SIOUX FALLS-SD","Tab Weekend",11,80,201,352,NULL,NULL,NULL
"80_202_351","Low Stores Medium Loyalty","SOUTH BEND-IN","Tab Weekend",11,80,202,351,NULL,NULL,NULL
"80_203_350","Low Stores Low Loyalty","SPOKANE-WA","Tab Weekend",11,80,203,350,NULL,NULL,NULL
"80_204_351","Low Stores Medium Loyalty","SPRINGFIELD-MA","Tab Weekend",11,80,204,351,NULL,NULL,NULL
"80_205_352","Medium Stores High Loyalty","SPRINGFIELD-MO","Tab Weekend",11,80,205,352,NULL,NULL,NULL
"80_206_265","Other","ST. GEORGE-UT","Tab Weekend",11,80,206,265,NULL,NULL,NULL
"80_207_350","Low Stores Low Loyalty","ST. JOSEPH-MO","Tab Weekend",11,80,207,350,NULL,NULL,NULL
"80_208_352","Medium Stores High Loyalty","ST. LOUIS-MO","Tab Weekend",11,80,208,352,NULL,NULL,NULL
"80_209_351","Low Stores Medium Loyalty","SYRACUSE-NY","Tab Weekend",11,80,209,351,NULL,NULL,NULL
"80_210_350","Low Stores Low Loyalty","TALLHSSE/THMSVL-FL","Tab Weekend",11,80,210,350,NULL,NULL,NULL
"80_211_353","Medium Stores Low Loyalty","TMPA/ST.PT/LKLD-FL","Tab Weekend",11,80,211,353,NULL,NULL,NULL
"80_212_351","Low Stores Medium Loyalty","TERRE HAUTE-IN","Tab Weekend",11,80,212,351,NULL,NULL,NULL
"80_213_265","Other","TEXARKANA-TX","Tab Weekend",11,80,213,265,NULL,NULL,NULL
"80_214_352","Medium Stores High Loyalty","TOLEDO-OH","Tab Weekend",11,80,214,352,NULL,NULL,NULL
"80_215_352","Medium Stores High Loyalty","TOPEKA-KS","Tab Weekend",11,80,215,352,NULL,NULL,NULL
"80_216_351","Low Stores Medium Loyalty","TRAVERSE CITY-MI","Tab Weekend",11,80,216,351,NULL,NULL,NULL
"80_217_351","Low Stores Medium Loyalty","TRI CITIES-TN","Tab Weekend",11,80,217,351,NULL,NULL,NULL
"80_218_354","High Stores High Loyalty","TRI-STATE-NY/NJ/CT","Tab Weekend",11,80,218,354,NULL,NULL,NULL
"80_219_352","Medium Stores High Loyalty","TUCSON-AZ","Tab Weekend",11,80,219,352,NULL,NULL,NULL
"80_220_352","Medium Stores High Loyalty","TULSA-OK","Tab Weekend",11,80,220,352,NULL,NULL,NULL
"80_221_350","Low Stores Low Loyalty","TYLER/LONGVIEW-TX","Tab Weekend",11,80,221,350,NULL,NULL,NULL
"80_222_352","Medium Stores High Loyalty","UTICA-NY","Tab Weekend",11,80,222,352,NULL,NULL,NULL
"80_223_350","Low Stores Low Loyalty","VICTORIA-TX","Tab Weekend",11,80,223,350,NULL,NULL,NULL
"80_224_353","Medium Stores Low Loyalty","WACO/TMPL/BRYAN-TX","Tab Weekend",11,80,224,353,NULL,NULL,NULL
"80_225_352","Medium Stores High Loyalty","WASHINGTON D.C.","Tab Weekend",11,80,225,352,NULL,NULL,NULL
"80_226_352","Medium Stores High Loyalty","WATERTOWN-NY","Tab Weekend",11,80,226,352,NULL,NULL,NULL
"80_227_351","Low Stores Medium Loyalty","WAUSAU-WI","Tab Weekend",11,80,227,351,NULL,NULL,NULL
"80_228_351","Low Stores Medium Loyalty","WEST PALM BEACH-FL","Tab Weekend",11,80,228,351,NULL,NULL,NULL
"80_229_351","Low Stores Medium Loyalty","WHEELING-WV","Tab Weekend",11,80,229,351,NULL,NULL,NULL
"80_230_352","Medium Stores High Loyalty","WICHITA-KS","Tab Weekend",11,80,230,352,NULL,NULL,NULL
"80_231_351","Low Stores Medium Loyalty","WILKES-BARRE-PA","Tab Weekend",11,80,231,351,NULL,NULL,NULL
"80_232_352","Medium Stores High Loyalty","WILMINGTON-NC","Tab Weekend",11,80,232,352,NULL,NULL,NULL
"80_233_350","Low Stores Low Loyalty","YAKIMA-WA","Tab Weekend",11,80,233,350,NULL,NULL,NULL
"80_234_352","Medium Stores High Loyalty","YOUNGSTOWN-OH","Tab Weekend",11,80,234,352,NULL,NULL,NULL
"80_235_350","Low Stores Low Loyalty","YUMA-AZ","Tab Weekend",11,80,235,350,NULL,NULL,NULL
"80_236_351","Low Stores Medium Loyalty","ZANESVILLE-OH","Tab Weekend",11,80,236,351,NULL,NULL,NULL
"80_237_265","Other","LAWTON-TX","Tab Weekend",11,80,237,265,NULL,NULL,NULL
"80_238_265","Other","SAVANNAH-GA","Tab Weekend",11,80,238,265,NULL,NULL,NULL
"80_239_265","Other","KIRKSVILLE-IA","Tab Weekend",11,80,239,265,NULL,NULL,NULL
"80_42_350","Low Stores Low Loyalty","ABILENE-TX","Tab Weekend",11,80,42,350,NULL,NULL,NULL
"80_43_350","Low Stores Low Loyalty","ALBANY-GA","Tab Weekend",11,80,43,350,NULL,NULL,NULL
"80_44_351","Low Stores Medium Loyalty","ALBANY-NY","Tab Weekend",11,80,44,351,NULL,NULL,NULL
"80_45_352","Medium Stores High Loyalty","ALBQ/SANTA FE-NM","Tab Weekend",11,80,45,352,NULL,NULL,NULL
"80_46_353","Medium Stores Low Loyalty","AMARILLO-TX","Tab Weekend",11,80,46,353,NULL,NULL,NULL
"80_47_352","Medium Stores High Loyalty","ANCHORAGE-AK","Tab Weekend",11,80,47,352,NULL,NULL,NULL
"80_48_353","Medium Stores Low Loyalty","ATLANTA-GA","Tab Weekend",11,80,48,353,NULL,NULL,NULL
"80_49_352","Medium Stores High Loyalty","AUGUSTA-GA","Tab Weekend",11,80,49,352,NULL,NULL,NULL
"80_50_353","Medium Stores Low Loyalty","AUSTIN-TX","Tab Weekend",11,80,50,353,NULL,NULL,NULL
"80_51_352","Medium Stores High Loyalty","BAKERSFIELD-CA","Tab Weekend",11,80,51,352,NULL,NULL,NULL
"80_52_352","Medium Stores High Loyalty","BALTIMORE-MD","Tab Weekend",11,80,52,352,NULL,NULL,NULL
"80_53_351","Low Stores Medium Loyalty","BANGOR-ME","Tab Weekend",11,80,53,351,NULL,NULL,NULL
"80_54_350","Low Stores Low Loyalty","BATON ROUGE-LA","Tab Weekend",11,80,54,350,NULL,NULL,NULL
"80_55_350","Low Stores Low Loyalty","BEAUMT/PORT ART-TX","Tab Weekend",11,80,55,350,NULL,NULL,NULL
"80_56_350","Low Stores Low Loyalty","BEND-OR","Tab Weekend",11,80,56,350,NULL,NULL,NULL
"80_57_352","Medium Stores High Loyalty","BILLINGS-MT","Tab Weekend",11,80,57,352,NULL,NULL,NULL
"80_58_350","Low Stores Low Loyalty","BILOXI/GULFPORT-MS","Tab Weekend",11,80,58,350,NULL,NULL,NULL
"80_59_352","Medium Stores High Loyalty","BINGHAMTON-NY","Tab Weekend",11,80,59,352,NULL,NULL,NULL
"80_60_350","Low Stores Low Loyalty","BIRMINGHAM-AL","Tab Weekend",11,80,60,350,NULL,NULL,NULL
"80_61_351","Low Stores Medium Loyalty","BLUEFIELD-WV","Tab Weekend",11,80,61,351,NULL,NULL,NULL
"80_62_353","Medium Stores Low Loyalty","BOISE-ID","Tab Weekend",11,80,62,353,NULL,NULL,NULL
"80_63_352","Medium Stores High Loyalty","BOSTON-MA","Tab Weekend",11,80,63,352,NULL,NULL,NULL
"80_64_352","Medium Stores High Loyalty","BOWLING GREEN-KY","Tab Weekend",11,80,64,352,NULL,NULL,NULL
"80_65_352","Medium Stores High Loyalty","BUFFALO-NY","Tab Weekend",11,80,65,352,NULL,NULL,NULL
"80_66_351","Low Stores Medium Loyalty","BRLGTN-PLATTSBG-VT","Tab Weekend",11,80,66,351,NULL,NULL,NULL
"80_67_350","Low Stores Low Loyalty","BUTTE/BOZEMAN-MT","Tab Weekend",11,80,67,350,NULL,NULL,NULL
"80_68_350","Low Stores Low Loyalty","CASPER/RIVERTON-WY","Tab Weekend",11,80,68,350,NULL,NULL,NULL
"80_69_352","Medium Stores High Loyalty","CEDAR RAPIDS-IA","Tab Weekend",11,80,69,352,NULL,NULL,NULL
"80_70_352","Medium Stores High Loyalty","CHMPGN/SPRINFD-IL","Tab Weekend",11,80,70,352,NULL,NULL,NULL
"80_71_351","Low Stores Medium Loyalty","CHRLSTN/HNTNGTN-WV","Tab Weekend",11,80,71,351,NULL,NULL,NULL
"80_72_350","Low Stores Low Loyalty","CHARLESTON-SC","Tab Weekend",11,80,72,350,NULL,NULL,NULL
"80_73_353","Medium Stores Low Loyalty","CHARLOTTE-NC","Tab Weekend",11,80,73,353,NULL,NULL,NULL
"80_74_350","Low Stores Low Loyalty","CHARLOTTESVILLE","Tab Weekend",11,80,74,350,NULL,NULL,NULL
"80_75_350","Low Stores Low Loyalty","CHATTANOOGA-TN","Tab Weekend",11,80,75,350,NULL,NULL,NULL
"80_76_350","Low Stores Low Loyalty","CHEYENNE- WY","Tab Weekend",11,80,76,350,NULL,NULL,NULL
"80_77_354","High Stores High Loyalty","CHICAGO-IL","Tab Weekend",11,80,77,354,NULL,NULL,NULL
"80_78_352","Medium Stores High Loyalty","CHICO/REDDING-CA","Tab Weekend",11,80,78,352,NULL,NULL,NULL
"80_79_352","Medium Stores High Loyalty","CINCINNATI-OH","Tab Weekend",11,80,79,352,NULL,NULL,NULL
"80_80_351","Low Stores Medium Loyalty","CLARKSBURG-WV","Tab Weekend",11,80,80,351,NULL,NULL,NULL
"80_81_352","Medium Stores High Loyalty","CLEVELAND-OH","Tab Weekend",11,80,81,352,NULL,NULL,NULL
"80_82_352","Medium Stores High Loyalty","COLORADO SPRNGS-CO","Tab Weekend",11,80,82,352,NULL,NULL,NULL
"80_83_352","Medium Stores High Loyalty","COLMBA/JEFFRSON-MO","Tab Weekend",11,80,83,352,NULL,NULL,NULL
"80_84_352","Medium Stores High Loyalty","COLUMBIA-SC","Tab Weekend",11,80,84,352,NULL,NULL,NULL
"80_85_350","Low Stores Low Loyalty","COLMBS/TPLO/WPT-MS","Tab Weekend",11,80,85,350,NULL,NULL,NULL
"80_86_350","Low Stores Low Loyalty","COLUMBUS-GA","Tab Weekend",11,80,86,350,NULL,NULL,NULL
"80_87_352","Medium Stores High Loyalty","COLUMBUS-OH","Tab Weekend",11,80,87,352,NULL,NULL,NULL
"80_88_352","Medium Stores High Loyalty","CORPUS CHRISTI-TX","Tab Weekend",11,80,88,352,NULL,NULL,NULL
"80_89_353","Medium Stores Low Loyalty","DALLAS-TX","Tab Weekend",11,80,89,353,NULL,NULL,NULL
"80_90_351","Low Stores Medium Loyalty","DAVENPORT-IA","Tab Weekend",11,80,90,351,NULL,NULL,NULL
"80_91_352","Medium Stores High Loyalty","DAYTON-OH","Tab Weekend",11,80,91,352,NULL,NULL,NULL
"80_92_352","Medium Stores High Loyalty","DENVER-CO","Tab Weekend",11,80,92,352,NULL,NULL,NULL
"80_93_353","Medium Stores Low Loyalty","DES MOINES-IA","Tab Weekend",11,80,93,353,NULL,NULL,NULL
"80_94_352","Medium Stores High Loyalty","DETROIT-MI","Tab Weekend",11,80,94,352,NULL,NULL,NULL
"80_95_350","Low Stores Low Loyalty","DOTHAN-AL","Tab Weekend",11,80,95,350,NULL,NULL,NULL
"80_96_352","Medium Stores High Loyalty","DULUTH-MN","Tab Weekend",11,80,96,352,NULL,NULL,NULL
"80_97_353","Medium Stores Low Loyalty","EL PASO-TX","Tab Weekend",11,80,97,353,NULL,NULL,NULL
"80_98_351","Low Stores Medium Loyalty","ELMIRA-NY","Tab Weekend",11,80,98,351,NULL,NULL,NULL
"80_99_352","Medium Stores High Loyalty","ERIE-PA","Tab Weekend",11,80,99,352,NULL,NULL,NULL
